Customer_ID,Gender,Age,City,Segment
C023311,Female,53,Mumbai,Premium
C023312,Female,65,Delhi,Gold
C023313,Male,58,Mumbai,Gold
C023314,Female,43,Kolkata,Premium
C023315,Female,27,Chennai,Premium
C023316,Female,39,Mumbai,Premium
C023317,Male,57,Kolkata,Premium
C023318,Female,21,Bengaluru,Silver
C023319,Male,39,Kolkata,Premium
C023320,Male,57,Ahmedabad,Premium
C023321,Female,65,Ahmedabad,Silver
C023322,Female,45,Kolkata,Premium
C023323,Male,26,Ahmedabad,Gold
C023324,Female,35,Hyderabad,Gold
C023325,Female,40,Hyderabad,Premium
C023326,Male,66,Pune,Premium
C023327,Female,18,Mumbai,Gold
C023328,Male,53,Delhi,Gold
C023329,Female,37,Pune,Gold
C023330,Male,52,Ahmedabad,Silver
C023331,Male,65,Kolkata,Premium
C023332,Male,27,Bengaluru,Silver
C023333,Female,53,Delhi,Silver
C023334,Male,56,Chennai,Premium
C023335,Female,46,Kolkata,Premium
C023336,Female,70,Hyderabad,Premium
C023337,Female,60,Chennai,Gold
C023338,Female,31,Hyderabad,Premium
C023339,Male,21,Hyderabad,Silver
C023340,Male,62,Bengaluru,Silver
C023341,Female,35,Bengaluru,Silver
C023342,Female,59,Hyderabad,Silver
C023343,Male,21,Mumbai,Silver
C023344,Male,51,Hyderabad,Gold
C023345,Male,56,Pune,Premium
C023346,Female,66,Ahmedabad,Gold
C023347,Female,67,Chennai,Silver
C023348,Female,68,Kolkata,Gold
C023349,Male,49,Kolkata,Silver
C023350,Female,32,Bengaluru,Premium
C023351,Female,32,Pune,Gold
C023352,Female,38,Pune,Gold
C023353,Male,44,Hyderabad,Premium
C023354,Female,50,Hyderabad,Gold
C023355,Female,18,Ahmedabad,Silver
C023356,Male,55,Ahmedabad,Premium
C023357,Male,24,Bengaluru,Gold
C023358,Female,27,Bengaluru,Gold
C023359,Female,32,Bengaluru,Gold
C023360,Female,61,Hyderabad,Premium
C023361,Male,65,Mumbai,Silver
C023362,Female,26,Mumbai,Gold
C023363,Male,61,Delhi,Silver
C023364,Male,27,Hyderabad,Premium
C023365,Male,29,Ahmedabad,Premium
C023366,Female,56,Mumbai,Premium
C023367,Male,68,Hyderabad,Silver
C023368,Male,23,Chennai,Premium
C023369,Female,66,Hyderabad,Silver
C023370,Female,26,Mumbai,Gold
C023371,Female,43,Ahmedabad,Gold
C023372,Female,28,Kolkata,Premium
C023373,Male,52,Chennai,Gold
C023374,Male,69,Delhi,Gold
C023375,Male,33,Chennai,Premium
C023376,Male,55,Kolkata,Premium
C023377,Male,62,Pune,Premium
C023378,Male,56,Bengaluru,Gold
C023379,Male,59,Hyderabad,Silver
C023380,Female,56,Bengaluru,Premium
C023381,Female,46,Hyderabad,Gold
C023382,Female,65,Pune,Silver
C023383,Female,48,Chennai,Silver
C023384,Female,61,Mumbai,Premium
C023385,Male,36,Delhi,Gold
C023386,Male,40,Kolkata,Premium
C023387,Female,59,Chennai,Silver
C023388,Male,35,Pune,Gold
C023389,Female,66,Chennai,Premium
C023390,Female,55,Delhi,Silver
C023391,Female,28,Chennai,Gold
C023392,Male,62,Hyderabad,Premium
C023393,Male,36,Chennai,Premium
C023394,Female,52,Pune,Silver
C023395,Male,58,Bengaluru,Silver
C023396,Female,53,Hyderabad,Gold
C023397,Female,26,Chennai,Gold
C023398,Female,24,Pune,Gold
C023399,Male,30,Chennai,Gold
C023400,Female,38,Mumbai,Silver
C023401,Female,18,Kolkata,Premium
C023402,Female,41,Delhi,Silver
C023403,Female,49,Chennai,Gold
C023404,Male,67,Delhi,Premium
C023405,Female,44,Pune,Silver
C023406,Male,66,Kolkata,Premium
C023407,Female,34,Kolkata,Premium
C023408,Male,25,Kolkata,Gold
C023409,Female,60,Chennai,Premium
C023410,Male,64,Ahmedabad,Silver
C023411,Male,67,Pune,Silver
C023412,Female,41,Bengaluru,Premium
C023413,Male,66,Delhi,Silver
C023414,Female,49,Delhi,Gold
C023415,Female,23,Chennai,Silver
C023416,Female,59,Ahmedabad,Gold
C023417,Female,28,Kolkata,Premium
C023418,Male,55,Bengaluru,Silver
C023419,Female,33,Chennai,Silver
C023420,Female,67,Chennai,Gold
C023421,Male,46,Kolkata,Silver
C023422,Male,46,Hyderabad,Silver
C023423,Male,67,Bengaluru,Premium
C023424,Female,65,Ahmedabad,Premium
C023425,Male,33,Mumbai,Premium
C023426,Male,32,Bengaluru,Gold
C023427,Female,54,Delhi,Premium
C023428,Female,34,Bengaluru,Gold
C023429,Male,38,Hyderabad,Silver
C023430,Male,48,Bengaluru,Premium
C023431,Female,44,Hyderabad,Silver
C023432,Male,57,Delhi,Premium
C023433,Female,28,Pune,Gold
C023434,Male,67,Bengaluru,Premium
C023435,Male,66,Mumbai,Premium
C023436,Female,64,Mumbai,Silver
C023437,Male,70,Bengaluru,Silver
C023438,Female,24,Kolkata,Premium
C023439,Male,67,Pune,Premium
C023440,Female,66,Bengaluru,Silver
C023441,Female,63,Kolkata,Gold
C023442,Male,69,Chennai,Gold
C023443,Male,24,Pune,Silver
C023444,Female,32,Chennai,Premium
C023445,Male,34,Pune,Silver
C023446,Female,24,Delhi,Silver
C023447,Female,24,Hyderabad,Silver
C023448,Female,19,Ahmedabad,Gold
C023449,Male,64,Kolkata,Silver
C023450,Female,44,Delhi,Premium
C023451,Female,65,Mumbai,Silver
C023452,Male,32,Hyderabad,Premium
C023453,Female,33,Ahmedabad,Gold
C023454,Female,21,Bengaluru,Premium
C023455,Female,29,Chennai,Premium
C023456,Female,26,Chennai,Silver
C023457,Female,68,Mumbai,Silver
C023458,Male,58,Hyderabad,Gold
C023459,Male,32,Hyderabad,Gold
C023460,Male,35,Ahmedabad,Premium
C023461,Male,48,Ahmedabad,Silver
C023462,Female,65,Delhi,Gold
C023463,Male,64,Pune,Gold
C023464,Female,27,Kolkata,Gold
C023465,Female,57,Mumbai,Gold
C023466,Male,57,Bengaluru,Gold
C023467,Female,33,Ahmedabad,Gold
C023468,Female,18,Kolkata,Silver
C023469,Female,56,Mumbai,Gold
C023470,Female,28,Pune,Gold
C023471,Female,70,Pune,Gold
C023472,Male,69,Delhi,Silver
C023473,Female,43,Hyderabad,Premium
C023474,Female,20,Pune,Premium
C023475,Female,18,Bengaluru,Premium
C023476,Female,23,Pune,Premium
C023477,Female,52,Ahmedabad,Silver
C023478,Female,52,Pune,Gold
C023479,Female,23,Bengaluru,Premium
C023480,Male,36,Mumbai,Premium
C023481,Male,64,Kolkata,Gold
C023482,Female,38,Hyderabad,Premium
C023483,Male,67,Bengaluru,Silver
C023484,Male,51,Chennai,Premium
C023485,Female,42,Mumbai,Gold
C023486,Female,32,Kolkata,Gold
C023487,Male,24,Kolkata,Silver
C023488,Male,31,Bengaluru,Gold
C023489,Male,24,Bengaluru,Premium
C023490,Male,39,Mumbai,Gold
C023491,Male,35,Pune,Gold
C023492,Female,18,Ahmedabad,Silver
C023493,Male,22,Bengaluru,Silver
C023494,Female,55,Kolkata,Gold
C023495,Female,54,Delhi,Gold
C023496,Male,25,Mumbai,Premium
C023497,Male,63,Delhi,Silver
C023498,Male,22,Mumbai,Gold
C023499,Male,31,Delhi,Premium
C023500,Female,66,Delhi,Gold
C023501,Female,50,Ahmedabad,Premium
C023502,Female,63,Kolkata,Silver
C023503,Male,46,Kolkata,Gold
C023504,Male,67,Pune,Premium
C023505,Male,37,Bengaluru,Silver
C023506,Male,69,Kolkata,Premium
C023507,Male,19,Pune,Silver
C023508,Male,69,Mumbai,Gold
C023509,Female,27,Hyderabad,Gold
C023510,Female,45,Bengaluru,Silver
C023511,Male,66,Hyderabad,Silver
C023512,Male,62,Ahmedabad,Gold
C023513,Female,25,Mumbai,Gold
C023514,Female,47,Mumbai,Silver
C023515,Male,24,Bengaluru,Premium
C023516,Male,43,Hyderabad,Silver
C023517,Male,18,Delhi,Premium
C023518,Female,32,Ahmedabad,Silver
C023519,Female,25,Chennai,Gold
C023520,Female,41,Delhi,Silver
C023521,Female,22,Mumbai,Premium
C023522,Male,28,Chennai,Gold
C023523,Female,39,Hyderabad,Premium
C023524,Male,25,Ahmedabad,Premium
C023525,Male,70,Delhi,Gold
C023526,Female,56,Hyderabad,Gold
C023527,Female,46,Pune,Gold
C023528,Male,34,Mumbai,Gold
C023529,Male,29,Hyderabad,Silver
C023530,Female,63,Delhi,Premium
C023531,Male,38,Chennai,Premium
C023532,Female,32,Kolkata,Gold
C023533,Female,50,Delhi,Premium
C023534,Female,57,Ahmedabad,Premium
C023535,Female,34,Mumbai,Silver
C023536,Male,46,Bengaluru,Silver
C023537,Female,64,Pune,Gold
C023538,Female,24,Delhi,Silver
C023539,Male,19,Delhi,Gold
C023540,Male,35,Mumbai,Gold
C023541,Female,58,Ahmedabad,Gold
C023542,Male,39,Pune,Silver
C023543,Male,67,Chennai,Silver
C023544,Female,61,Kolkata,Silver
C023545,Female,48,Bengaluru,Premium
C023546,Female,31,Mumbai,Premium
C023547,Female,59,Ahmedabad,Premium
C023548,Female,46,Kolkata,Gold
C023549,Male,39,Pune,Gold
C023550,Female,49,Pune,Gold
C023551,Female,31,Bengaluru,Silver
C023552,Female,48,Chennai,Silver
C023553,Female,29,Ahmedabad,Premium
C023554,Female,64,Chennai,Premium
C023555,Male,70,Ahmedabad,Premium
C023556,Female,20,Delhi,Premium
C023557,Male,48,Bengaluru,Gold
C023558,Female,48,Mumbai,Silver
C023559,Male,53,Mumbai,Gold
C023560,Male,30,Bengaluru,Gold
C023561,Male,19,Hyderabad,Silver
C023562,Female,60,Mumbai,Premium
C023563,Female,64,Hyderabad,Silver
C023564,Female,29,Ahmedabad,Premium
C023565,Female,42,Chennai,Premium
C023566,Female,27,Chennai,Premium
C023567,Female,26,Mumbai,Silver
C023568,Female,47,Pune,Premium
C023569,Female,69,Chennai,Premium
C023570,Male,51,Chennai,Gold
C023571,Male,48,Delhi,Premium
C023572,Male,46,Mumbai,Silver
C023573,Male,45,Hyderabad,Silver
C023574,Male,36,Hyderabad,Silver
C023575,Female,21,Mumbai,Gold
C023576,Male,52,Chennai,Gold
C023577,Male,40,Ahmedabad,Premium
C023578,Female,62,Pune,Premium
C023579,Female,40,Delhi,Premium
C023580,Male,51,Bengaluru,Silver
C023581,Male,24,Mumbai,Premium
C023582,Female,32,Delhi,Gold
C023583,Male,32,Bengaluru,Silver
C023584,Male,39,Kolkata,Silver
C023585,Female,50,Delhi,Silver
C023586,Male,52,Delhi,Premium
C023587,Male,35,Pune,Premium
C023588,Female,59,Hyderabad,Silver
C023589,Male,23,Kolkata,Premium
C023590,Male,27,Hyderabad,Silver
C023591,Male,37,Chennai,Silver
C023592,Male,56,Kolkata,Premium
C023593,Male,49,Mumbai,Silver
C023594,Male,29,Delhi,Gold
C023595,Female,22,Pune,Silver
C023596,Male,42,Chennai,Silver
C023597,Female,67,Hyderabad,Silver
C023598,Female,54,Mumbai,Premium
C023599,Female,61,Chennai,Silver
C023600,Female,70,Bengaluru,Premium
C023601,Male,38,Chennai,Silver
C023602,Male,25,Chennai,Premium
C023603,Female,23,Delhi,Premium
C023604,Male,47,Ahmedabad,Gold
C023605,Female,64,Delhi,Premium
C023606,Male,41,Mumbai,Silver
C023607,Female,28,Delhi,Gold
C023608,Female,40,Delhi,Gold
C023609,Female,29,Pune,Premium
C023610,Male,56,Kolkata,Premium
C023611,Male,51,Ahmedabad,Gold
C023612,Male,51,Chennai,Premium
C023613,Male,46,Hyderabad,Silver
C023614,Female,26,Pune,Gold
C023615,Female,26,Chennai,Gold
C023616,Male,23,Kolkata,Gold
C023617,Male,21,Mumbai,Premium
C023618,Female,62,Kolkata,Silver
C023619,Male,51,Kolkata,Silver
C023620,Male,44,Delhi,Premium
C023621,Male,56,Pune,Silver
C023622,Female,45,Pune,Silver
C023623,Female,20,Delhi,Gold
C023624,Female,60,Chennai,Premium
C023625,Female,39,Delhi,Premium
C023626,Male,30,Pune,Silver
C023627,Female,28,Bengaluru,Premium
C023628,Female,65,Bengaluru,Gold
C023629,Female,58,Mumbai,Premium
C023630,Female,66,Kolkata,Premium
C023631,Female,40,Mumbai,Premium
C023632,Female,47,Mumbai,Gold
C023633,Female,54,Chennai,Gold
C023634,Female,45,Bengaluru,Silver
C023635,Male,24,Ahmedabad,Gold
C023636,Male,39,Kolkata,Gold
C023637,Male,35,Ahmedabad,Silver
C023638,Female,28,Pune,Silver
C023639,Male,18,Kolkata,Gold
C023640,Female,35,Delhi,Premium
C023641,Female,20,Delhi,Gold
C023642,Male,28,Hyderabad,Premium
C023643,Male,51,Ahmedabad,Silver
C023644,Male,52,Delhi,Premium
C023645,Female,38,Hyderabad,Premium
C023646,Male,40,Mumbai,Premium
C023647,Male,40,Mumbai,Gold
C023648,Female,39,Hyderabad,Silver
C023649,Male,36,Hyderabad,Silver
C023650,Male,48,Hyderabad,Premium
C023651,Male,20,Delhi,Premium
C023652,Female,65,Chennai,Silver
C023653,Female,66,Mumbai,Gold
C023654,Female,66,Mumbai,Premium
C023655,Female,58,Kolkata,Silver
C023656,Female,58,Mumbai,Premium
C023657,Female,39,Pune,Gold
C023658,Female,34,Kolkata,Premium
C023659,Male,23,Bengaluru,Premium
C023660,Male,53,Pune,Silver
C023661,Male,23,Kolkata,Premium
C023662,Male,40,Ahmedabad,Gold
C023663,Male,34,Kolkata,Silver
C023664,Male,26,Delhi,Silver
C023665,Male,18,Delhi,Premium
C023666,Female,20,Mumbai,Premium
C023667,Female,37,Bengaluru,Premium
C023668,Female,64,Pune,Silver
C023669,Male,46,Ahmedabad,Gold
C023670,Female,19,Mumbai,Gold
C023671,Female,34,Chennai,Gold
C023672,Male,64,Hyderabad,Gold
C023673,Male,30,Delhi,Gold
C023674,Male,29,Kolkata,Premium
C023675,Female,18,Hyderabad,Premium
C023676,Male,53,Ahmedabad,Gold
C023677,Female,57,Kolkata,Premium
C023678,Male,43,Kolkata,Gold
C023679,Female,30,Hyderabad,Gold
C023680,Female,30,Ahmedabad,Gold
C023681,Male,27,Ahmedabad,Premium
C023682,Female,59,Mumbai,Gold
C023683,Male,66,Bengaluru,Premium
C023684,Female,50,Bengaluru,Gold
C023685,Female,34,Delhi,Gold
C023686,Female,53,Bengaluru,Silver
C023687,Female,42,Bengaluru,Gold
C023688,Male,59,Pune,Premium
C023689,Female,36,Chennai,Silver
C023690,Male,55,Bengaluru,Gold
C023691,Male,24,Delhi,Silver
C023692,Female,20,Ahmedabad,Silver
C023693,Male,27,Hyderabad,Silver
C023694,Male,36,Chennai,Gold
C023695,Male,57,Kolkata,Silver
C023696,Male,19,Mumbai,Premium
C023697,Female,29,Bengaluru,Premium
C023698,Male,28,Pune,Silver
C023699,Male,70,Ahmedabad,Premium
C023700,Male,44,Mumbai,Silver
C023701,Male,28,Pune,Silver
C023702,Male,21,Hyderabad,Premium
C023703,Male,26,Delhi,Premium
C023704,Male,44,Mumbai,Silver
C023705,Female,39,Mumbai,Premium
C023706,Female,29,Bengaluru,Silver
C023707,Female,41,Bengaluru,Silver
C023708,Male,25,Hyderabad,Silver
C023709,Male,65,Delhi,Silver
C023710,Female,19,Mumbai,Gold
C023711,Female,64,Bengaluru,Premium
C023712,Female,37,Hyderabad,Premium
C023713,Female,31,Hyderabad,Gold
C023714,Female,40,Pune,Premium
C023715,Male,39,Delhi,Premium
C023716,Female,53,Kolkata,Gold
C023717,Female,38,Chennai,Gold
C023718,Female,43,Delhi,Silver
C023719,Female,28,Mumbai,Silver
C023720,Male,35,Bengaluru,Premium
C023721,Male,59,Kolkata,Silver
C023722,Female,35,Mumbai,Gold
C023723,Female,66,Delhi,Silver
C023724,Male,37,Hyderabad,Premium
C023725,Male,21,Chennai,Gold
C023726,Male,32,Mumbai,Silver
C023727,Male,57,Kolkata,Silver
C023728,Male,19,Hyderabad,Silver
C023729,Male,46,Hyderabad,Gold
C023730,Female,46,Mumbai,Premium
C023731,Female,63,Hyderabad,Silver
C023732,Male,65,Ahmedabad,Gold
C023733,Female,22,Bengaluru,Gold
C023734,Male,67,Ahmedabad,Silver
C023735,Male,19,Pune,Gold
C023736,Female,45,Chennai,Premium
C023737,Male,55,Ahmedabad,Premium
C023738,Male,40,Pune,Silver
C023739,Female,58,Bengaluru,Gold
C023740,Female,66,Delhi,Silver
C023741,Male,45,Hyderabad,Silver
C023742,Male,56,Mumbai,Silver
C023743,Female,61,Bengaluru,Silver
C023744,Female,22,Bengaluru,Silver
C023745,Female,68,Pune,Gold
C023746,Female,68,Chennai,Gold
C023747,Male,45,Delhi,Silver
C023748,Male,35,Mumbai,Silver
C023749,Female,20,Kolkata,Silver
C023750,Male,40,Chennai,Premium
C023751,Female,42,Bengaluru,Silver
C023752,Male,41,Chennai,Gold
C023753,Male,41,Pune,Gold
C023754,Female,57,Delhi,Premium
C023755,Male,62,Delhi,Premium
C023756,Male,25,Chennai,Silver
C023757,Male,50,Chennai,Silver
C023758,Male,44,Mumbai,Gold
C023759,Female,18,Bengaluru,Gold
C023760,Female,34,Bengaluru,Premium
C023761,Male,61,Pune,Silver
C023762,Male,58,Kolkata,Silver
C023763,Male,48,Kolkata,Premium
C023764,Male,54,Ahmedabad,Silver
C023765,Male,25,Pune,Premium
C023766,Male,24,Bengaluru,Silver
C023767,Female,60,Hyderabad,Premium
C023768,Female,44,Ahmedabad,Premium
C023769,Female,50,Kolkata,Gold
C023770,Male,49,Kolkata,Silver
C023771,Female,67,Hyderabad,Gold
C023772,Male,59,Bengaluru,Silver
C023773,Female,63,Mumbai,Silver
C023774,Female,60,Hyderabad,Silver
C023775,Female,43,Mumbai,Silver
C023776,Male,32,Mumbai,Silver
C023777,Female,30,Kolkata,Silver
C023778,Female,54,Pune,Gold
C023779,Male,41,Ahmedabad,Gold
C023780,Female,51,Delhi,Silver
C023781,Male,26,Pune,Silver
C023782,Female,64,Delhi,Premium
C023783,Male,69,Kolkata,Gold
C023784,Female,58,Hyderabad,Gold
C023785,Female,62,Pune,Premium
C023786,Male,70,Hyderabad,Silver
C023787,Female,55,Bengaluru,Silver
C023788,Male,49,Hyderabad,Premium
C023789,Female,47,Chennai,Gold
C023790,Male,25,Kolkata,Silver
C023791,Male,39,Ahmedabad,Gold
C023792,Female,23,Delhi,Gold
C023793,Female,69,Mumbai,Gold
C023794,Female,59,Bengaluru,Silver
C023795,Female,34,Mumbai,Premium
C023796,Male,24,Kolkata,Premium
C023797,Female,65,Delhi,Silver
C023798,Female,46,Chennai,Gold
C023799,Male,36,Ahmedabad,Silver
C023800,Male,37,Chennai,Gold
C023801,Male,21,Chennai,Premium
C023802,Female,57,Ahmedabad,Gold
C023803,Male,50,Hyderabad,Gold
C023804,Female,54,Hyderabad,Gold
C023805,Female,33,Kolkata,Gold
C023806,Male,21,Pune,Gold
C023807,Female,66,Kolkata,Premium
C023808,Female,47,Bengaluru,Gold
C023809,Female,42,Hyderabad,Gold
C023810,Female,68,Hyderabad,Silver
C023811,Male,29,Hyderabad,Silver
C023812,Male,37,Mumbai,Silver
C023813,Male,20,Hyderabad,Premium
C023814,Male,64,Delhi,Premium
C023815,Male,31,Pune,Silver
C023816,Female,39,Pune,Gold
C023817,Male,29,Bengaluru,Premium
C023818,Female,29,Mumbai,Gold
C023819,Female,54,Delhi,Gold
C023820,Female,62,Ahmedabad,Silver
C023821,Female,63,Kolkata,Premium
C023822,Female,46,Pune,Premium
C023823,Female,39,Chennai,Premium
C023824,Male,38,Hyderabad,Premium
C023825,Male,31,Kolkata,Gold
C023826,Male,60,Chennai,Silver
C023827,Female,30,Delhi,Gold
C023828,Female,55,Ahmedabad,Gold
C023829,Male,57,Ahmedabad,Silver
C023830,Female,44,Mumbai,Premium
C023831,Female,37,Kolkata,Premium
C023832,Female,33,Pune,Premium
C023833,Male,41,Delhi,Silver
C023834,Female,29,Delhi,Premium
C023835,Male,54,Mumbai,Premium
C023836,Male,31,Pune,Silver
C023837,Male,62,Kolkata,Silver
C023838,Female,60,Mumbai,Premium
C023839,Female,47,Bengaluru,Gold
C023840,Male,42,Bengaluru,Silver
C023841,Male,67,Kolkata,Gold
C023842,Male,21,Chennai,Premium
C023843,Male,49,Mumbai,Silver
C023844,Male,63,Hyderabad,Gold
C023845,Male,36,Ahmedabad,Premium
C023846,Female,65,Bengaluru,Gold
C023847,Male,27,Mumbai,Gold
C023848,Female,28,Mumbai,Premium
C023849,Male,32,Delhi,Gold
C023850,Female,65,Ahmedabad,Gold
C023851,Female,41,Chennai,Gold
C023852,Female,35,Chennai,Silver
C023853,Female,68,Ahmedabad,Silver
C023854,Male,34,Mumbai,Premium
C023855,Male,35,Delhi,Silver
C023856,Male,32,Delhi,Silver
C023857,Female,42,Ahmedabad,Premium
C023858,Female,62,Bengaluru,Silver
C023859,Female,19,Mumbai,Premium
C023860,Female,35,Mumbai,Silver
C023861,Female,43,Delhi,Premium
C023862,Male,57,Mumbai,Silver
C023863,Male,56,Kolkata,Gold
C023864,Female,59,Chennai,Silver
C023865,Female,28,Delhi,Premium
C023866,Female,53,Delhi,Gold
C023867,Female,31,Pune,Gold
C023868,Female,53,Delhi,Silver
C023869,Male,50,Kolkata,Silver
C023870,Male,38,Ahmedabad,Silver
C023871,Female,59,Delhi,Silver
C023872,Female,43,Bengaluru,Gold
C023873,Female,38,Pune,Silver
C023874,Male,65,Hyderabad,Gold
C023875,Male,18,Kolkata,Gold
C023876,Female,59,Kolkata,Premium
C023877,Female,33,Chennai,Silver
C023878,Female,39,Delhi,Premium
C023879,Male,31,Bengaluru,Silver
C023880,Male,25,Delhi,Silver
C023881,Male,66,Hyderabad,Premium
C023882,Male,39,Bengaluru,Gold
C023883,Female,58,Delhi,Silver
C023884,Male,36,Mumbai,Silver
C023885,Female,42,Delhi,Premium
C023886,Female,36,Bengaluru,Gold
C023887,Female,61,Pune,Gold
C023888,Male,35,Mumbai,Premium
C023889,Male,36,Mumbai,Gold
C023890,Female,18,Mumbai,Gold
C023891,Male,22,Pune,Gold
C023892,Male,40,Delhi,Gold
C023893,Male,27,Hyderabad,Premium
C023894,Female,68,Mumbai,Silver
C023895,Female,61,Delhi,Silver
C023896,Female,21,Hyderabad,Premium
C023897,Female,44,Ahmedabad,Gold
C023898,Male,35,Bengaluru,Silver
C023899,Female,38,Ahmedabad,Gold
C023900,Male,32,Delhi,Premium
C023901,Male,40,Ahmedabad,Gold
C023902,Female,19,Kolkata,Gold
C023903,Male,52,Mumbai,Silver
C023904,Male,34,Kolkata,Premium
C023905,Female,30,Hyderabad,Gold
C023906,Male,65,Chennai,Premium
C023907,Female,39,Chennai,Silver
C023908,Female,46,Chennai,Premium
C023909,Male,24,Pune,Premium
C023910,Female,58,Delhi,Gold
C023911,Female,54,Kolkata,Premium
C023912,Female,25,Mumbai,Premium
C023913,Male,51,Ahmedabad,Gold
C023914,Female,55,Hyderabad,Premium
C023915,Female,67,Kolkata,Premium
C023916,Male,21,Chennai,Premium
C023917,Male,39,Chennai,Premium
C023918,Female,42,Ahmedabad,Gold
C023919,Female,45,Ahmedabad,Silver
C023920,Male,41,Pune,Silver
C023921,Female,24,Pune,Gold
C023922,Female,53,Delhi,Silver
C023923,Male,47,Kolkata,Premium
C023924,Female,25,Delhi,Silver
C023925,Male,67,Mumbai,Gold
C023926,Male,50,Mumbai,Gold
C023927,Female,19,Kolkata,Gold
C023928,Female,37,Kolkata,Gold
C023929,Male,25,Mumbai,Gold
C023930,Male,60,Ahmedabad,Premium
C023931,Male,19,Kolkata,Premium
C023932,Male,23,Chennai,Premium
C023933,Male,27,Pune,Gold
C023934,Male,46,Kolkata,Silver
C023935,Female,52,Kolkata,Gold
C023936,Female,54,Bengaluru,Gold
C023937,Female,24,Ahmedabad,Gold
C023938,Female,33,Pune,Silver
C023939,Male,23,Ahmedabad,Silver
C023940,Male,19,Kolkata,Silver
C023941,Female,51,Mumbai,Silver
C023942,Male,37,Kolkata,Silver
C023943,Female,23,Delhi,Silver
C023944,Male,31,Kolkata,Gold
C023945,Female,24,Ahmedabad,Silver
C023946,Female,37,Delhi,Premium
C023947,Male,68,Ahmedabad,Silver
C023948,Male,53,Pune,Gold
C023949,Female,51,Pune,Gold
C023950,Female,23,Kolkata,Silver
C023951,Female,50,Pune,Silver
C023952,Male,64,Mumbai,Premium
C023953,Male,59,Pune,Gold
C023954,Male,70,Delhi,Premium
C023955,Male,27,Mumbai,Premium
C023956,Female,47,Mumbai,Premium
C023957,Female,56,Kolkata,Silver
C023958,Male,51,Kolkata,Premium
C023959,Male,59,Ahmedabad,Premium
C023960,Male,36,Hyderabad,Silver
C023961,Male,28,Kolkata,Silver
C023962,Male,29,Delhi,Premium
C023963,Male,67,Ahmedabad,Gold
C023964,Female,56,Mumbai,Premium
C023965,Female,48,Bengaluru,Silver
C023966,Male,53,Delhi,Premium
C023967,Male,51,Delhi,Gold
C023968,Male,35,Hyderabad,Silver
C023969,Male,67,Chennai,Gold
C023970,Male,23,Delhi,Gold
C023971,Male,23,Chennai,Gold
C023972,Female,21,Kolkata,Gold
C023973,Female,68,Hyderabad,Silver
C023974,Female,35,Delhi,Silver
C023975,Male,55,Bengaluru,Gold
C023976,Male,53,Delhi,Gold
C023977,Male,59,Delhi,Premium
C023978,Male,21,Delhi,Silver
C023979,Female,50,Delhi,Silver
C023980,Female,26,Mumbai,Gold
C023981,Female,25,Hyderabad,Gold
C023982,Male,46,Chennai,Silver
C023983,Male,29,Delhi,Gold
C023984,Female,42,Delhi,Premium
C023985,Female,58,Pune,Premium
C023986,Male,45,Mumbai,Premium
C023987,Female,36,Kolkata,Premium
C023988,Male,28,Mumbai,Gold
C023989,Male,49,Hyderabad,Silver
C023990,Female,59,Ahmedabad,Premium
C023991,Male,66,Kolkata,Silver
C023992,Male,50,Hyderabad,Silver
C023993,Male,36,Delhi,Premium
C023994,Male,56,Ahmedabad,Silver
C023995,Female,58,Chennai,Gold
C023996,Male,36,Pune,Gold
C023997,Male,22,Bengaluru,Gold
C023998,Female,54,Kolkata,Gold
C023999,Female,59,Ahmedabad,Premium
C024000,Male,56,Kolkata,Premium
C024001,Female,54,Kolkata,Gold
C024002,Female,41,Hyderabad,Silver
C024003,Male,59,Hyderabad,Gold
C024004,Male,41,Hyderabad,Silver
C024005,Female,59,Mumbai,Gold
C024006,Female,26,Bengaluru,Gold
C024007,Female,51,Mumbai,Premium
C024008,Male,57,Hyderabad,Premium
C024009,Male,47,Bengaluru,Gold
C024010,Male,26,Hyderabad,Silver
C024011,Male,70,Bengaluru,Silver
C024012,Male,26,Ahmedabad,Premium
C024013,Male,56,Bengaluru,Silver
C024014,Male,37,Mumbai,Gold
C024015,Female,70,Mumbai,Gold
C024016,Female,62,Ahmedabad,Silver
C024017,Female,56,Delhi,Gold
C024018,Female,53,Chennai,Silver
C024019,Male,44,Hyderabad,Premium
C024020,Female,70,Hyderabad,Silver
C024021,Female,38,Mumbai,Premium
C024022,Female,54,Kolkata,Gold
C024023,Male,30,Delhi,Gold
C024024,Female,46,Delhi,Silver
C024025,Male,46,Ahmedabad,Premium
C024026,Male,65,Delhi,Gold
C024027,Female,20,Delhi,Gold
C024028,Male,47,Kolkata,Silver
C024029,Male,53,Delhi,Gold
C024030,Male,55,Hyderabad,Silver
C024031,Male,68,Pune,Gold
C024032,Male,36,Bengaluru,Silver
C024033,Male,70,Delhi,Premium
C024034,Male,34,Pune,Premium
C024035,Female,65,Bengaluru,Silver
C024036,Male,41,Delhi,Premium
C024037,Female,69,Ahmedabad,Premium
C024038,Male,62,Ahmedabad,Premium
C024039,Female,22,Delhi,Gold
C024040,Female,68,Kolkata,Premium
C024041,Male,29,Bengaluru,Gold
C024042,Male,31,Chennai,Gold
C024043,Female,59,Ahmedabad,Silver
C024044,Female,34,Pune,Premium
C024045,Male,50,Hyderabad,Gold
C024046,Female,70,Pune,Gold
